mi_consumer_luxury-goods_united-states_usd_en_2025-4-4_15-07-32
Region,Market,Chart,Name,Unit,Source,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
United States,Luxury Watches & Jewelry,Revenue Comparison,Jamaica,USD (US$),Statista Market Insights,"8,356,637.842","8,550,519.841","5,094,201.483","6,216,930.083","7,832,585.2","9,423,320.787","9,806,274.542","10,173,701.929","10,537,455.042","10,897,570.624","11,254,085.05","11,607,034.332"
United States,Luxury Watches & Jewelry,Revenue Comparison,Kazakhstan,USD (US$),Statista Market Insights,"100,407,771.832","97,553,431.322","58,114,128.478","74,332,535.369","76,473,948.2","83,689,016.975","85,347,358.472","86,938,851.474","88,514,429.547","90,074,251.838","91,618,475.907","93,147,257.735"
United States,Luxury Watches & Jewelry,Revenue Comparison,Jordan,USD (US$),Statista Market Insights,"17,857,364.731","19,328,393.381","14,089,532.945","15,416,083.235","20,438,301.58","23,196,549.388","23,898,881.028","24,572,548.562","25,239,479.421","25,899,740.971","26,553,399.905","27,200,522.25"
United States,Luxury Watches & Jewelry,Revenue Comparison,Kenya,USD (US$),Statista Market Insights,"46,266,317.628","47,324,091.778","29,004,041.555","37,340,158.785","42,648,691.23","60,395,935.179","64,441,111.922","68,323,404.015","72,166,873.186","75,971,907.666","79,738,891.801","83,468,206.095"
United States,Luxury Watches & Jewelry,Revenue Comparison,Kuwait,USD (US$),Statista Market Insights,"180,576,736.829","194,160,088.831","123,842,382.062","187,217,083.623","212,336,201.67","238,041,934.057","244,273,174.806","250,251,561.374","256,170,164.076","262,029,580.75","267,830,403.259","273,573,217.542"
United States,Luxury Watches & Jewelry,Revenue Comparison,Kyrgyzstan,USD (US$),Statista Market Insights,"3,373,804.95","3,710,531.94","2,467,467.862","3,030,219.16","3,205,354.32","3,460,648.221","3,521,078.566","3,579,063.881","3,636,469.342","3,693,300.749","3,749,563.841","3,805,264.303"
United States,Luxury Watches & Jewelry,Revenue Comparison,Laos,USD (US$),Statista Market Insights,"5,918,124.386","6,579,239.259","5,858,277.379","6,374,861.848","7,125,391.27","7,346,735.069","7,496,494.897","7,591,708.676","7,681,439.741","7,767,555.149","7,851,178.394","7,932,986.803"
United States,Luxury Watches & Jewelry,Revenue Comparison,Lebanon,USD (US$),Statista Market Insights,"13,507,694.055","14,078,916.624","10,176,775.375","11,828,145.995","14,091,191.69","15,469,877.287","15,308,468.711","15,835,371.251","16,357,004.766","16,873,421.945","17,384,674.953","17,890,815.43"
United States,Luxury Watches & Jewelry,Revenue Comparison,Lesotho,USD (US$),Statista Market Insights,"523,455.141","502,789.226","375,229.438","451,488.32","522,773.96","719,138.348","764,102.88","807,255.777","849,977.144","892,271.298","934,142.511","975,595.011"
United States,Luxury Watches & Jewelry,Revenue Comparison,Luxembourg,USD (US$),Statista Market Insights,"29,671,337.799","31,849,253.316","27,130,797.197","33,413,344.61","35,828,966.17","40,912,955.993","42,092,889.59","43,225,200.964","44,346,189.224","45,455,967.601","46,554,648.194","47,642,341.982"
United States,Luxury Watches & Jewelry,Revenue Comparison,Madagascar,USD (US$),Statista Market Insights,"12,546,478.3","12,103,768.819","8,873,744.609","10,907,178.809","12,391,374.37","17,054,010.526","18,118,300.442","19,139,727.318","20,150,939.924","21,152,040.405","22,143,129.881","23,124,308.462"
United States,Luxury Watches & Jewelry,Revenue Comparison,Malawi,USD (US$),Statista Market Insights,"9,471,627.923","9,517,926.457","7,019,590.715","7,791,692.001","7,901,787.93","10,737,601.495","11,370,271.189","11,977,537.047","12,578,730.245","13,173,911.512","13,763,140.966","14,346,478.126"
United States,Luxury Watches & Jewelry,Revenue Comparison,Malta,USD (US$),Statista Market Insights,"10,551,128.045","11,294,605.047","9,313,407.674","12,554,164.049","12,588,039.03","15,113,854.402","15,679,747.995","16,222,906.042","16,760,632.508","17,292,981.71","17,820,007.42","18,341,762.872"
United States,Luxury Watches & Jewelry,Revenue Comparison,Mauritius,USD (US$),Statista Market Insights,"4,816,518.693","4,690,179.252","3,487,698.223","3,704,717.152","3,912,857.17","5,725,171.514","6,131,585.934","6,521,670.349","6,907,853.92","7,290,175.655","7,668,674.173","8,043,387.706"
United States,Luxury Watches & Jewelry,Revenue Comparison,Mongolia,USD (US$),Statista Market Insights,"4,844,877.921","5,141,397.718","4,367,813.923","4,701,133.872","5,356,920.46","5,872,506.239","5,998,949.585","6,120,254.995","6,240,347.35","6,359,238.783","6,476,941.3","6,593,466.793"
United States,Luxury Watches & Jewelry,Revenue Comparison,Moldova,USD (US$),Statista Market Insights,"3,578,443.303","3,860,837.438","3,487,571.731","3,811,970.706","3,720,302.12","4,212,951.275","4,321,180.274","4,425,072.438","4,527,925.68","4,629,750.39","4,730,556.853","4,830,355.251"
United States,Luxury Watches & Jewelry,Revenue Comparison,Montenegro,USD (US$),Statista Market Insights,"2,294,587.177","2,449,116.908","2,059,709.27","2,741,841.75","2,793,259.61","3,265,429.39","3,372,111.503","3,474,502.76","3,575,870.106","3,676,223.777","3,775,573.912","3,873,930.546"
United States,Luxury Watches & Jewelry,Revenue Comparison,Mozambique,USD (US$),Statista Market Insights,"12,860,774.419","12,820,012.623","10,872,412.019","11,022,308.726","12,493,555.36","17,174,847.462","18,240,623.75","19,263,491.768","20,276,131.107","21,278,644.052","22,271,131.867","23,253,694.805"
United States,Luxury Watches & Jewelry,Revenue Comparison,Oman,USD (US$),Statista Market Insights,"73,702,600.784","78,714,305.774","55,560,047.602","71,590,165.846","80,837,811.56","90,928,077.874","93,351,655.42","95,676,998.504","97,979,088.157","100,258,156.913","102,514,434.982","104,748,150.27"
United States,Luxury Watches & Jewelry,Revenue Comparison,Namibia,USD (US$),Statista Market Insights,"4,077,337.14","3,728,151.012","2,561,956.871","3,104,909.619","3,449,005.18","4,915,213.358","5,247,582.559","5,566,577.992","5,882,383.471","6,195,030.895","6,504,551.845","6,810,977.585"
United States,Luxury Watches & Jewelry,Revenue Comparison,Nepal,USD (US$),Statista Market Insights,"18,894,230.298","19,685,030.651","14,332,749.606","18,714,130.721","20,244,992.15","21,188,990.72","21,431,036.163","21,663,194.819","21,893,031.887","22,120,570.585","22,345,833.896","22,568,844.574"
United States,Luxury Watches & Jewelry,Revenue Comparison,Nicaragua,USD (US$),Statista Market Insights,"4,326,441.367","4,320,972.288","3,188,336.984","3,790,401.03","4,351,757.86","5,219,380.69","5,422,689.972","5,617,783.78","5,810,926.65","6,002,138.091","6,191,437.418","6,378,843.751"
United States,Luxury Watches & Jewelry,Revenue Comparison,Niger,USD (US$),Statista Market Insights,"4,677,641.529","4,624,311.321","4,124,910.174","4,198,311.716","5,537,077.37","7,619,449.834","8,105,623.811","8,572,161.302","9,034,033.419","9,491,286.814","9,943,967.676","10,392,121.729"
United States,Luxury Watches & Jewelry,Revenue Comparison,Pakistan,USD (US$),Statista Market Insights,"479,055,018.917","403,736,969.295","187,207,393.099","232,480,123.293","240,490,310.14","255,105,698.772","258,531,485.499","261,818,833.305","265,073,307.633","268,295,237.217","271,484,947.506","274,642,760.692"
United States,Luxury Watches & Jewelry,Revenue Comparison,Panama,USD (US$),Statista Market Insights,"34,416,217.5","36,730,306.386","22,463,191.232","32,481,211.144","37,285,750.78","46,849,654.733","49,070,862.018","51,202,413.566","53,312,649.599","55,401,783.271","57,470,025.607","59,517,585.519"
United States,Luxury Watches & Jewelry,Revenue Comparison,Papua New Guinea,USD (US$),Statista Market Insights,"7,698,578.019","8,158,685.648","6,912,765.48","7,245,799.084","8,229,804.59","9,906,631.003","10,296,755.787","10,671,130.422","11,041,761.31","11,408,685.889","11,771,941.222","12,131,564.002"
United States,Luxury Watches & Jewelry,Revenue Comparison,Paraguay,USD (US$),Statista Market Insights,"20,976,233.617","19,834,105.049","10,554,150.75","12,500,151.505","15,997,449.3","19,126,649.797","19,884,953.991","20,612,489.196","21,332,749.049","22,045,806.303","22,751,732.985","23,450,600.401"
United States,Luxury Watches & Jewelry,Revenue Comparison,Peru,USD (US$),Statista Market Insights,"132,775,199.02","138,391,880.439","81,883,358.973","98,688,622.562","118,666,592.69","139,070,578.222","143,971,532.95","148,673,839.376","153,329,122.738","157,937,853.266","162,500,496.489","167,017,513.28"
United States,Luxury Watches & Jewelry,Revenue Comparison,Timor-Leste,USD (US$),Statista Market Insights,"2,127,883.307","2,941,799.531","2,453,758.945","2,454,087.201","2,895,990.75","2,793,196.756","2,989,542.552","3,035,855.656","3,081,704.239","3,127,092.947","3,172,025.998","3,216,508.707"
United States,Luxury Watches & Jewelry,Revenue Comparison,Qatar,USD (US$),Statista Market Insights,"402,195,260.213","451,717,223.997","350,538,300.32","445,312,812.445","528,321,538.65","585,479,163.2","599,755,335.574","613,450,146.006","627,008,008.334","640,430,292.038","653,718,352.906","666,873,533.165"
United States,Luxury Watches & Jewelry,Revenue Comparison,Rwanda,USD (US$),Statista Market Insights,"7,605,248.26","7,691,066.348","5,069,431.847","6,036,160.745","7,383,666.84","10,361,019.493","11,047,151.88","11,705,617.174","12,357,497.815","13,002,859.649","13,641,767.865","14,274,286.999"
United States,Luxury Watches & Jewelry,Revenue Comparison,Senegal,USD (US$),Statista Market Insights,"8,166,003.565","7,792,692.269","6,549,242.075","7,943,235.657","8,596,645.32","12,115,521.971","12,910,462.054","13,673,429.923","14,428,768.113","15,176,552.922","15,916,859.882","16,649,763.773"
United States,Luxury Watches & Jewelry,Revenue Comparison,Seychelles,USD (US$),Statista Market Insights,"509,554.171","538,872.553","385,663.961","403,111.801","578,076.1","827,707.656","886,246.286","942,419.244","998,030.472","1,053,085.588","1,107,590.153","1,161,549.672"
United States,Luxury Watches & Jewelry,Revenue Comparison,Sierra Leone,USD (US$),Statista Market Insights,"2,829,561.324","2,568,250.309","2,014,219.377","1,989,473.207","1,913,725.87","2,640,369.526","2,800,358.13","2,953,933.991","3,105,974.093","3,256,493.794","3,405,508.299","3,553,032.658"
United States,Luxury Watches & Jewelry,Revenue Comparison,Zimbabwe,USD (US$),Statista Market Insights,"7,133,614.156","7,766,849.728","7,549,636.497","9,347,621.001","9,899,384.33","13,819,514.289","14,702,467.775","15,549,922.982","16,388,903.637","17,219,494.486","18,041,779.426","18,855,841.517"
United States,Luxury Watches & Jewelry,Revenue Comparison,Sudan,USD (US$),Statista Market Insights,"15,198,581.179","17,478,368.355","10,836,588.38","16,038,150.803","22,774,174.14","29,392,348.973","27,521,314.245","28,775,692.61","29,779,195.303","30,581,997.457","31,224,239.18","31,738,032.558"
United States,Luxury Watches & Jewelry,Revenue Comparison,Suriname,USD (US$),Statista Market Insights,"753,351","681,546","583,000","695,187","930,351.92","1,117,914.341","1,163,858.262","1,207,935.546","1,251,572.057","1,294,772.203","1,337,540.348","1,379,880.811"
United States,Luxury Watches & Jewelry,Revenue Comparison,Tajikistan,USD (US$),Statista Market Insights,"4,284,714.928","4,578,523.718","3,716,849.217","3,897,898.737","4,217,827.45","4,688,069.149","4,798,314.342","4,904,104.411","5,008,836.579","5,112,521.425","5,215,169.423","5,316,790.941"
United States,Luxury Watches & Jewelry,Revenue Comparison,Togo,USD (US$),Statista Market Insights,"2,868,213.48","2,858,396.653","2,326,515.715","2,822,372.64","3,139,136.32","4,444,409.936","4,740,554.146","5,024,780.846","5,306,165.28","5,584,735.869","5,860,520.752","6,133,547.786"
United States,Luxury Watches & Jewelry,Revenue Comparison,United Arab Emirates,USD (US$),Statista Market Insights,"2,547,348,484.106","2,793,833,190.824","2,302,844,113.156","2,798,045,100.327","3,078,981,054.82","3,286,785,941.632","3,361,719,431.206","3,419,792,497.881","3,485,861,776.037","3,547,407,887.678","3,611,196,487.24","3,673,602,338.257"
United States,Luxury Watches & Jewelry,Revenue Comparison,Tunisia,USD (US$),Statista Market Insights,"19,570,145.301","18,237,522.949","13,927,355.518","15,938,899.114","17,910,100.75","25,196,999.203","26,852,655.363","28,441,671.814","30,014,798.1","31,572,193.123","33,114,014.196","34,640,417.058"
United States,Luxury Watches & Jewelry,Revenue Comparison,Turkmenistan,USD (US$),Statista Market Insights,"14,378,728.179","15,880,668.201","11,912,444.428","14,960,104.311","16,480,164.37","17,626,735.81","17,911,923.607","18,185,503.374","18,456,347.344","18,724,482.875","18,989,937.05","19,252,736.683"
United States,Luxury Watches & Jewelry,Revenue Comparison,Uganda,USD (US$),Statista Market Insights,"21,934,114.53","22,430,365.073","14,309,292.293","20,799,866.903","23,417,502.58","32,436,070.531","34,493,489.997","36,468,054.998","38,422,874.348","40,358,145.505","42,274,063.95","44,170,823.21"
United States,Luxury Watches & Jewelry,Revenue Comparison,Ukraine,USD (US$),Statista Market Insights,"726,915,845.333","799,630,175.706","546,941,134.315","539,086,459.431","33,187,039.25","39,349,953.797","38,992,572.724","39,015,253.72","39,013,596.41","39,013,727.236","39,013,716.505","39,013,717.401"
United States,Luxury Watches & Jewelry,Revenue Comparison,North Macedonia,USD (US$),Statista Market Insights,"3,956,766.741","4,165,026.44","3,382,424.586","4,356,127.097","4,417,711.01","4,995,126.033","5,125,722.523","5,251,065.575","5,375,155.196","5,498,003.921","5,619,624.159","5,740,028.195"
United States,Luxury Watches & Jewelry,Revenue Comparison,Egypt,USD (US$),Statista Market Insights,"132,159,995.403","136,806,438.38","108,635,849.636","140,542,413.787","140,784,976.42","199,205,840.903","212,228,214.353","224,727,753.453","237,102,297.162","249,353,095.435","261,481,385.724","273,488,393.111"
United States,Luxury Watches & Jewelry,Revenue Comparison,Tanzania,USD (US$),Statista Market Insights,"17,240,163.367","17,654,835.756","16,629,452.13","16,902,578.625","18,947,670.28","27,224,334.707","29,099,146.65","30,898,528.072","32,679,915.679","34,443,489.411","36,189,427.405","37,917,906.019"
United States,Luxury Watches & Jewelry,Revenue Comparison,Burkina Faso,USD (US$),Statista Market Insights,"6,055,670.387","5,914,356.859","5,167,155.537","6,190,137.922","6,921,447.9","9,634,422.465","10,251,259.328","10,843,266.429","11,429,353.46","12,009,579.62","12,584,003.518","13,152,683.178"
United States,Luxury Watches & Jewelry,Revenue Comparison,Uruguay,USD (US$),Statista Market Insights,"51,473,114.122","48,395,134.087","31,613,651.971","38,767,836.012","41,137,637.63","49,998,591.669","52,016,598.926","53,953,356.874","55,870,747.242","57,768,963.707","59,648,198.007","61,508,639.964"
United States,Luxury Watches & Jewelry,Revenue Comparison,Uzbekistan,USD (US$),Statista Market Insights,"59,942,883.665","56,663,577.212","28,701,318.203","33,352,410.994","34,396,616.71","37,332,470.66","38,006,365.265","38,653,099.834","39,293,367.057","39,927,231.608","40,554,757.514","41,176,008.16"
United States,Luxury Watches & Jewelry,Revenue Comparison,Zambia,USD (US$),Statista Market Insights,"25,161,023.274","20,837,802.263","10,896,517.358","12,524,647.279","13,239,771.12","18,680,422.289","19,902,715.574","21,075,884.489","22,237,321.715","23,387,144.569","24,525,469.194","25,652,410.573"
United States,Luxury Watches & Jewelry,Revenue Comparison,Albania,USD (US$),Statista Market Insights,"5,036,460.522","5,413,596.041","4,453,171.35","5,397,066.363","5,652,293","6,462,874.028","6,648,614.171","6,826,870.047","7,003,343.363","7,178,051.946","7,351,013.444","7,522,245.326"
United States,Luxury Watches & Jewelry,Revenue Comparison,Algeria,USD (US$),Statista Market Insights,"65,069,180.937","64,585,441.497","38,777,994.471","51,460,059.646","51,148,416.79","72,512,348.863","77,267,183.789","81,831,156.209","86,349,488.904","90,822,638.273","95,251,056.148","99,635,189.844"
